Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
Classe;32.065.364/0001-46;2025-06-01;1;2025-07-14;CARTESIA RECEBIVEIS IMOB - FII;2023-05-15;INVESTIDORES EM GERAL;BRCACRCTF004;4836324;N;N;;;Ativa;Indeterminado;;29/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;32.065.364/0001-46;2025-07-01;1;2025-08-12;CARTESIA REC FII;2023-05-15;INVESTIDORES EM GERAL;BRCACRCTF004;4836324;N;N;;;Ativa;Indeterminado;;29/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;32.065.364/0001-46;2025-08-01;1;2025-09-12;CARTESIA REC FII;2023-05-15;INVESTIDORES EM GERAL;BRCACRCTF004;4836324;N;N;;Multicategoria;Ativa;Indeterminado;;29/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;https://www.daycoval.com.br/investimento;middlesmc@bancodaycoval.com.br
Classe;32.065.364/0001-46;2025-09-01;1;2025-10-14;CARTESIA RECEBIVEIS IMOB - FII;2023-05-15;INVESTIDORES EM GERAL;BRCACRCTF004;4836324;N;N;;Multicategoria;Ativa;Indeterminado;;29/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;32.140.405/0001-11;2025-01-01;1;2025-02-17;G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-23;INVESTIDOR PROFISSIONAL;BR0MN1CTF007;39143.0430585;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;32.140.405/0001-11;2025-02-01;1;2025-03-17;G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-23;INVESTIDOR PROFISSIONAL;BR0MN1CTF007;45038.19502972;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;32.140.405/0001-11;2025-03-01;2;2025-04-14;G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-23;INVESTIDOR PROFISSIONAL;BR0MN1CTF007;52261.710602;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;32.140.405/0001-11;2025-04-01;1;2025-05-15;G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-23;INVESTIDOR PROFISSIONAL;BR0MN1CTF007;52501.41590875;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;32.140.405/0001-11;2025-05-01;2;2025-06-18;G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-23;INVESTIDOR PROFISSIONAL;BR0MN1CTF007;80373.81507144;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;32.140.405/0001-11;2025-06-01;1;2025-07-15;G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-23;INVESTIDOR PROFISSIONAL;BR0MN1CTF007;83103.97609656;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
Classe;32.140.405/0001-11;2025-07-01;1;2025-08-15;G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-23;INVESTIDOR PROFISSIONAL;BR0MN1CTF007;84590.53125907;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@singulare.com.br
Classe;32.140.405/0001-11;2025-08-01;1;2025-09-15;G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-23;INVESTIDOR PROFISSIONAL;BR0MN1CTF007;88342.45319861;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@qitech.com.br
Classe;32.140.405/0001-11;2025-09-01;1;2025-10-14;G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-23;INVESTIDOR PROFISSIONAL;BR0MN1CTF007;88554.63813265;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452-919;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@qitech.com.br
Fundo;32.177.294/0001-18;2025-01-01;2;2025-05-09;FII MB BI RESPONS LIMITADA;2019-01-09;INVESTIDOR QUALIFICADO;BRMBBICTF002;2976;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;MERCANTIL DO BRASIL DTVM;17364795000110;RUA RIO DE JANEIRO;654;9º Andar;CENTRO;BELO HORIZONTE;MG;30160912;(31)30576281;(31)30576227;(31)30576730;bancomercantil.com.br;mercantil.distribuidora@mercantil.com.br
Fundo;32.177.294/0001-18;2025-02-01;1;2025-03-17;FII MB BI RESPONS LIMITADA;2019-01-09;INVESTIDOR QUALIFICADO;BRMBBICTF002;2976;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;MERCANTIL DO BRASIL DTVM;17364795000110;RUA RIO DE JANEIRO;654;9º Andar;CENTRO;BELO HORIZONTE;MG;30160912;(31)30576281;(31)30576227;(31)30576730;bancomercantil.com.br;mercantil.distribuidora@mercantil.com.br
Fundo;32.177.294/0001-18;2025-03-01;1;2025-04-14;FII MB BI RESPONS LIMITADA;2019-01-09;INVESTIDOR QUALIFICADO;BRMBBICTF002;2976;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;MERCANTIL DO BRASIL DTVM;17364795000110;RUA RIO DE JANEIRO;654;9º Andar;CENTRO;BELO HORIZONTE;MG;30160912;(31)30576281;(31)30576227;(31)30576730;bancomercantil.com.br;mercantil.distribuidora@mercantil.com.br
Fundo;32.177.294/0001-18;2025-04-01;1;2025-05-13;FII MB BI RESPONS LIMITADA;2019-01-09;INVESTIDOR QUALIFICADO;BRMBBICTF002;2976;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;MERCANTIL DO BRASIL DTVM;17364795000110;RUA RIO DE JANEIRO;654;9º Andar;CENTRO;BELO HORIZONTE;MG;30160912;(31)30576281;(31)30576227;(31)30576730;bancomercantil.com.br;mercantil.distribuidora@mercantil.com.br
Fundo;32.177.294/0001-18;2025-05-01;1;2025-06-12;FII MB BI RESPONS LIMITADA;2019-01-09;INVESTIDOR QUALIFICADO;BRMBBICTF002;2976;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;MERCANTIL DO BRASIL DTVM;17364795000110;RUA RIO DE JANEIRO;654;9º Andar;CENTRO;BELO HORIZONTE;MG;30160912;(31)30576281;(31)30576227;(31)30576730;bancomercantil.com.br;mercantil.distribuidora@mercantil.com.br
Fundo;32.222.912/0001-02;2025-01-01;1;2025-02-17;PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-15;INVESTIDOR QUALIFICADO;BR0EMNCTF005;18296.93500081;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 093;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Fundo;32.222.912/0001-02;2025-02-01;1;2025-03-17;PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-15;INVESTIDOR QUALIFICADO;BR0EMNCTF005;18674.4238;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 093;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Fundo;32.222.912/0001-02;2025-03-01;1;2025-04-15;PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-15;INVESTIDOR QUALIFICADO;BR0EMNCTF005;19129.45463549;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 093;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Fundo;32.222.912/0001-02;2025-04-01;1;2025-05-15;PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-15;INVESTIDOR QUALIFICADO;BR0EMNCTF005;20049.83666489;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 093;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Fundo;32.222.912/0001-02;2025-05-01;1;2025-06-16;PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-15;INVESTIDOR QUALIFICADO;BR0EMNCTF005;22078.78631155;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 093;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Fundo;32.222.912/0001-02;2025-06-01;1;2025-07-15;PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-15;INVESTIDOR QUALIFICADO;BR0EMNCTF005;23644.86821749;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 093;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Fundo;32.222.912/0001-02;2025-07-01;1;2025-08-15;PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-15;INVESTIDOR QUALIFICADO;BR0EMNCTF005;23644.86821749;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 093;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Classe;32.222.912/0001-02;2025-08-01;1;2025-09-15;PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-15;INVESTIDOR QUALIFICADO;BR0EMNCTF005;23644.86821749;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3.732;11º e 12º andar;Itaim Bibi;São Paulo;SP;04538-132;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Classe;32.222.912/0001-02;2025-09-01;1;2025-10-14;PRIME REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-15;INVESTIDOR QUALIFICADO;BR0EMNCTF005;24626.79782478;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3.732;11º e 12º andar;Itaim Bibi;São Paulo;SP;04538-132;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
Classe;32.274.163/0001-59;2025-01-01;1;2025-02-13;FUNDO REC RENDA IMOBILIARIA;2019-04-24;INVESTIDORES EM GERAL;BRRECTCTF000;8543493;N;N;Híbrido;Híbrido;Ativa;Indeterminado;2035-03-16;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
Classe;32.274.163/0001-59;2025-02-01;1;2025-03-13;FUNDO REC RENDA IMOBILIARIA;2019-04-24;INVESTIDORES EM GERAL;BRRECTCTF000;8543493;N;N;Híbrido;Híbrido;Ativa;Indeterminado;2035-03-16;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
Classe;32.274.163/0001-59;2025-03-01;1;2025-04-15;FUNDO REC RENDA IMOBILIARIA;2019-04-24;INVESTIDORES EM GERAL;BRRECTCTF000;8543493;N;N;Híbrido;Híbrido;Ativa;Indeterminado;2035-03-16;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
Classe;32.274.163/0001-59;2025-04-01;1;2025-05-15;FUNDO REC RENDA IMOBILIARIA;2019-04-24;INVESTIDORES EM GERAL;BRRECTCTF000;8543493;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
Classe;32.274.163/0001-59;2025-05-01;1;2025-06-13;FUNDO REC RENDA IMOBILIARIA;2019-04-24;INVESTIDORES EM GERAL;BRRECTCTF000;8543493;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.163/0001-59;2025-06-01;1;2025-07-15;FUNDO REC RENDA IMOBILIARIA;2019-04-24;INVESTIDORES EM GERAL;BRRECTCTF000;8543493;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.163/0001-59;2025-07-01;1;2025-08-15;FUNDO REC RENDA IMOBILIARIA;2019-04-24;INVESTIDORES EM GERAL;BRRECTCTF000;8543493;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.163/0001-59;2025-08-01;1;2025-09-15;FUNDO REC RENDA IMOBILIARIA;2019-04-24;INVESTIDORES EM GERAL;BRRECTCTF000;8543493;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.163/0001-59;2025-09-01;1;2025-10-14;FUNDO REC RENDA IMOBILIARIA;2019-04-24;INVESTIDORES EM GERAL;BRRECTCTF000;8543493;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.197/0001-43;2025-01-01;1;2025-02-13;SNOWBIRD MASTER FII;2019-09-02;INVESTIDOR PROFISSIONAL;;656898154.559651;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Determinado;2029-10-01;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.mafdtvm.com.br;infolegal@apexgroup.com
Classe;32.274.197/0001-43;2025-02-01;1;2025-03-12;SNOWBIRD MASTER FII;2019-09-02;INVESTIDOR PROFISSIONAL;;675099604.029651;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Determinado;2029-10-01;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.mafdtvm.com.br;infolegal@apexgroup.com
Classe;32.274.197/0001-43;2025-03-01;1;2025-04-10;SNOWBIRD MASTER FII;2019-09-02;INVESTIDOR PROFISSIONAL;;681702204.0596;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Determinado;2029-10-01;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.mafdtvm.com.br;infolegal@apexgroup.com
Classe;32.274.197/0001-43;2025-04-01;1;2025-05-15;SNOWBIRD MASTER FII;2019-09-02;INVESTIDOR PROFISSIONAL;;685704697.169651;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Determinado;2029-10-01;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.mafdtvm.com.br;infolegal@apexgroup.com
Classe;32.274.197/0001-43;2025-05-01;1;2025-06-12;SNOWBIRD MASTER FII;2019-09-02;INVESTIDOR PROFISSIONAL;;689851545.849651;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Determinado;2029-10-01;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.197/0001-43;2025-06-01;1;2025-07-14;SNOWBIRD MASTER FII;2019-09-02;INVESTIDOR PROFISSIONAL;;699892018.3396;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Determinado;2029-10-01;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.197/0001-43;2025-07-01;2;2025-08-26;SNOWBIRD MASTER FII;2019-09-02;INVESTIDOR PROFISSIONAL;;711640642.729651;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Determinado;2029-10-01;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.197/0001-43;2025-08-01;1;2025-09-11;SNOWBIRD MASTER FII RESP LIMITADA;2019-09-02;INVESTIDORES EM GERAL;;721999194.7796;N;N;;Outros;Ativa;Determinado;2029-10-01;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.197/0001-43;2025-09-01;1;2025-10-10;SNOWBIRD MASTER FII RESP LIMITADA;2019-09-02;INVESTIDORES EM GERAL;;727919667.0596;N;N;;Outros;Ativa;Determinado;2029-10-01;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.553/0001-29;2025-01-01;1;2025-02-13;SNOWBIRD PARALLEL FII;2019-10-23;INVESTIDOR PROFISSIONAL;;456353942.62;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.mafdtvm.com.br;infolegal@apexgroup.com
Classe;32.274.553/0001-29;2025-02-01;1;2025-03-12;SNOWBIRD PARALLEL FII;2019-10-23;INVESTIDOR PROFISSIONAL;;426581237.000567;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.mafdtvm.com.br;infolegal@apexgroup.com
Classe;32.274.553/0001-29;2025-03-01;1;2025-04-10;SNOWBIRD PARALLEL FII;2019-10-23;INVESTIDOR PROFISSIONAL;;432784113.9605;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.mafdtvm.com.br;infolegal@apexgroup.com
Classe;32.274.553/0001-29;2025-04-01;1;2025-05-15;SNOWBIRD PARALLEL FII;2019-10-23;INVESTIDOR PROFISSIONAL;;442622791.450567;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.mafdtvm.com.br;infolegal@apexgroup.com
Classe;32.274.553/0001-29;2025-05-01;1;2025-06-12;SNOWBIRD PARALLEL FII;2019-10-23;INVESTIDOR PROFISSIONAL;;442622791.450567;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.553/0001-29;2025-06-01;1;2025-07-14;SNOWBIRD PARALLEL FII;2019-10-23;INVESTIDOR PROFISSIONAL;;455420719.9505;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.553/0001-29;2025-07-01;1;2025-08-11;SNOWBIRD PARALLEL FII;2019-10-23;INVESTIDOR PROFISSIONAL;;459634652.6705;N;N;Desenvolvimento para Renda;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.553/0001-29;2025-08-01;1;2025-09-11;SNOWBIRD PARALLEL FII;2019-10-23;INVESTIDORES EM GERAL;;461179913.3605;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;32.274.553/0001-29;2025-09-01;1;2025-10-10;SNOWBIRD PARALLEL FII;2019-10-23;INVESTIDORES EM GERAL;;464339448.2505;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;MAF DTVM;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
